F0616/MID4/,F0616/MID3/,1
F0791/MID8/,F0791/MID3/,1
F0391/MID1/,F0740/MID7/,0
F0431/MID2/,F0991/MID6/,0
F0699/MID6/,F0699/MID2/,1
F0468/MID4/,F0851/MID5/,0
F0197/MID2/,F0769/MID4/,0
F0303/MID8/,F0303/MID4/,1
F0779/MID1/,F0833/MID1/,0
F0848/MID5/,F0715/MID2/,0
F0918/MID1/,F0245/MID3/,0
F0991/MID6/,F0003/MID2/,0
F0017/MID7/,F0017/MID2/,1
F0852/MID2/,F0071/MID1/,0
F0699/MID2/,F0572/MID1/,0
F0773/MID2/,F0786/MID1/,0
F0658/MID2/,F0658/MID6/,1
F0156/MID1/,F0162/MID5/,0
F0291/MID2/,F0291/MID1/,1
F0414/MID11/,F0287/MID3/,0
F0976/MID3/,F0976/MID7/,1
F0995/MID13/,F0995/MID3/,1
F0617/MID7/,F0617/MID4/,1
F0090/MID7/,F0090/MID13/,1
F0962/MID5/,F0962/MID4/,1
F0448/MID5/,F0898/MID1/,0
F0961/MID4/,F0961/MID5/,1
F0825/MID6/,F0825/MID10/,1
F0796/MID5/,F0880/MID3/,0
F0682/MID2/,F0606/MID1/,0
F0475/MID1/,F0577/MID5/,0
F0701/MID9/,F0701/MID3/,1
F0975/MID4/,F0975/MID3/,1
F0333/MID1/,F0333/MID7/,1
F0205/MID8/,F0966/MID1/,0
F0413/MID3/,F0180/MID2/,0
F0762/MID1/,F0653/MID1/,0
F0526/MID4/,F0521/MID1/,0
F0465/MID4/,F0850/MID3/,0
F0873/MID10/,F0008/MID4/,0
F0539/MID3/,F0335/MID2/,0
F0990/MID3/,F0990/MID6/,1
F0077/MID1/,F0065/MID4/,0
F0583/MID1/,F0742/MID8/,0
F0360/MID6/,F0360/MID3/,1
F0626/MID1/,F0460/MID1/,0
F0737/MID4/,F0737/MID3/,1
F0583/MID3/,F0583/MID6/,1
F0987/MID9/,F0143/MID5/,0
F0525/MID2/,F0204/MID4/,0
F1000/MID5/,F1000/MID8/,1
F0766/MID3/,F0766/MID2/,1
F0281/MID2/,F0048/MID9/,0
F0977/MID4/,F0902/MID1/,0
F0315/MID4/,F0201/MID1/,0
F0358/MID5/,F0358/MID8/,1
F1000/MID3/,F1000/MID5/,1
F0333/MID6/,F0333/MID1/,1
F0961/MID6/,F0961/MID5/,1
F0251/MID9/,F0251/MID7/,1
