F0092/MID5/,F0092/MID6/,1
F0440/MID2/,F0440/MID1/,1
F0468/MID3/,F0468/MID1/,1
F0858/MID2/,F0858/MID1/,1
F0001/MID3/,F0001/MID4/,1
F0205/MID6/,F0934/MID3/,0
F0262/MID1/,F0244/MID7/,0
F0319/MID5/,F0376/MID8/,0
F0598/MID5/,F0346/MID2/,0
F0238/MID6/,F0582/MID2/,0
F0540/MID4/,F0540/MID1/,1
F0678/MID5/,F0678/MID4/,1
F0806/MID5/,F0806/MID4/,1
F0819/MID2/,F0819/MID9/,1
F0678/MID4/,F0678/MID5/,1
F0771/MID6/,F0771/MID3/,1
F0216/MID6/,F0216/MID7/,1
F0613/MID5/,F0830/MID2/,0
F0196/MID1/,F0401/MID9/,0
F0715/MID6/,F0715/MID5/,1
F0926/MID4/,F0926/MID3/,1
F0665/MID4/,F0339/MID3/,0
F0987/MID14/,F0987/MID13/,1
F0896/MID3/,F0896/MID5/,1
F0412/MID2/,F0770/MID3/,0
F0310/MID1/,F0587/MID6/,0
F0819/MID9/,F0819/MID3/,1
F0210/MID1/,F0210/MID2/,1
F0217/MID5/,F0217/MID4/,1
F0597/MID8/,F0818/MID6/,0
F0663/MID1/,F0922/MID2/,0
F0374/MID2/,F0374/MID1/,1
F0840/MID3/,F0840/MID4/,0
F0376/MID4/,F0376/MID5/,1
F0569/MID3/,F0569/MID2/,1
F0995/MID8/,F0995/MID11/,1
F0064/MID6/,F0777/MID5/,0
F0846/MID1/,F0733/MID4/,0
F0626/MID4/,F0634/MID6/,0
F0154/MID3/,F0154/MID2/,1
F0093/MID5/,F0093/MID3/,1
F0920/MID4/,F0090/MID9/,0
F0165/MID9/,F0165/MID6/,1
F0259/MID3/,F0145/MID1/,0
F0469/MID3/,F0762/MID2/,0
F0255/MID4/,F0255/MID3/,1
F0432/MID1/,F0432/MID2/,1
F0819/MID3/,F0819/MID6/,1
F0900/MID1/,F0814/MID1/,0
F0784/MID3/,F0580/MID4/,0
F0046/MID4/,F0711/MID1/,0
F0450/MID1/,F0473/MID1/,0
F0995/MID1/,F0995/MID9/,1
F0987/MID14/,F0821/MID7/,0
F0606/MID5/,F0606/MID6/,1
F0825/MID2/,F0092/MID1/,0
F0038/MID6/,F0038/MID5/,1
F0334/MID1/,F0334/MID2/,1
F0378/MID5/,F0378/MID6/,1
F0668/MID3/,F0990/MID1/,0
F0987/MID16/,F0347/MID1/,0
F0357/MID11/,F0357/MID10/,1
F0390/MID8/,F0390/MID7/,1
F0082/MID4/,F0082/MID5/,1
F0715/MID6/,F0715/MID4/,1
F0742/MID8/,F0667/MID1/,0
F0382/MID3/,F0382/MID2/,1
F0349/MID5/,F0112/MID4/,0
F0991/MID16/,F0991/MID14/,1
F0821/MID1/,F0193/MID11/,0
F0273/MID2/,F0231/MID7/,0
F0071/MID4/,F0099/MID1/,0
F0161/MID1/,F0355/MID2/,0
F0016/MID3/,F0468/MID4/,0
F0052/MID4/,F0357/MID3/,0
F0977/MID4/,F0977/MID7/,1
F0931/MID1/,F0269/MID5/,0
F0752/MID8/,F0752/MID7/,1
F0193/MID1/,F0193/MID10/,1
F0402/MID1/,F0437/MID3/,0
F0901/MID3/,F0793/MID1/,0
F0165/MID6/,F0165/MID9/,1
F0769/MID5/,F0626/MID4/,0
F0234/MID5/,F0012/MID4/,0
F0327/MID7/,F0606/MID4/,0
F0374/MID2/,F0374/MID3/,1
F0378/MID1/,F0484/MID7/,0
F0796/MID7/,F0716/MID4/,0
F0255/MID3/,F0255/MID4/,1
F0581/MID4/,F0539/MID1/,0
F0995/MID10/,F0995/MID15/,1
F0610/MID1/,F0610/MID3/,1
F0374/MID3/,F0374/MID1/,1
F0435/MID5/,F0435/MID1/,1
F0417/MID4/,F0417/MID7/,1
F0111/MID2/,F0338/MID1/,0
F0645/MID5/,F0645/MID1/,1
F0348/MID4/,F0839/MID5/,0
F0639/MID1/,F0703/MID2/,0
F0116/MID1/,F0116/MID3/,1
F0838/MID7/,F0743/MID1/,0
F0602/MID5/,F0163/MID4/,0
F0258/MID3/,F0695/MID2/,0
F0641/MID6/,F0641/MID7/,1
F0283/MID1/,F0283/MID5/,1
F0599/MID2/,F0599/MID1/,1
F0068/MID1/,F0903/MID2/,0
F0447/MID3/,F0705/MID2/,0
F0139/MID4/,F0255/MID2/,0
F0557/MID1/,F0927/MID4/,0
F0165/MID3/,F0165/MID4/,1
F0283/MID1/,F0283/MID4/,1
F0604/MID1/,F0989/MID11/,0
F0581/MID10/,F0581/MID1/,1
F0964/MID1/,F0964/MID2/,1
F0047/MID2/,F0047/MID3/,1
F0026/MID3/,F0639/MID7/,0
F0435/MID4/,F0435/MID1/,1
F0873/MID7/,F0873/MID6/,1
F0698/MID4/,F0033/MID3/,0
F0293/MID6/,F0293/MID1/,1
F0442/MID2/,F0233/MID2/,0
F0083/MID1/,F0070/MID5/,0
F0488/MID1/,F0388/MID2/,0
F0709/MID2/,F0587/MID6/,0
F0468/MID1/,F0468/MID2/,1
F0976/MID3/,F0976/MID4/,1
F0689/MID3/,F0689/MID1/,1
F0221/MID1/,F0221/MID4/,1
F0517/MID5/,F0517/MID1/,1
F0268/MID2/,F0268/MID1/,1
F0030/MID4/,F0030/MID1/,1
F0837/MID4/,F0382/MID2/,0
F0658/MID7/,F0658/MID3/,1
F0286/MID1/,F0286/MID2/,1
F0600/MID2/,F0600/MID3/,1
F0443/MID3/,F0665/MID5/,0
F0740/MID5/,F0740/MID6/,1
F0689/MID2/,F0689/MID3/,1
F0524/MID3/,F0841/MID1/,0
F0829/MID1/,F0267/MID5/,0
F0320/MID5/,F0320/MID6/,1
F0716/MID3/,F0987/MID5/,0
F0547/MID4/,F0670/MID2/,0
F0426/MID3/,F0078/MID5/,0
F0036/MID1/,F0036/MID7/,1
F0567/MID4/,F0567/MID5/,1
F0135/MID1/,F0143/MID5/,0
F0701/MID8/,F0701/MID9/,1
F0246/MID4/,F0533/MID4/,0
F0376/MID7/,F0376/MID4/,1
F0887/MID4/,F0298/MID6/,0
F0749/MID3/,F0749/MID5/,1
F0664/MID9/,F0079/MID4/,0
F0078/MID1/,F0601/MID10/,0
F0759/MID6/,F0528/MID4/,0
F0939/MID3/,F0939/MID4/,1
F0995/MID11/,F0995/MID8/,1
F0714/MID1/,F0038/MID3/,0
F0406/MID3/,F0406/MID2/,1
F0450/MID1/,F0450/MID4/,1
F0102/MID3/,F0310/MID1/,0
F0376/MID4/,F0376/MID6/,1
F0599/MID6/,F0756/MID4/,0
F0108/MID5/,F0568/MID4/,0
F0984/MID4/,F0984/MID6/,1
F0641/MID5/,F0641/MID6/,1
F0990/MID6/,F0990/MID7/,1
F0922/MID3/,F0922/MID5/,1
F0829/MID3/,F0829/MID5/,1
F0211/MID4/,F0211/MID5/,1
F0852/MID4/,F0852/MID2/,1
F0048/MID4/,F0048/MID3/,1
F0987/MID10/,F0987/MID13/,1
F0990/MID12/,F0020/MID8/,0
F0346/MID6/,F0065/MID3/,0
F0873/MID2/,F0072/MID2/,0
F0090/MID11/,F0462/MID4/,0
F0750/MID9/,F0750/MID1/,1
F0375/MID1/,F0375/MID2/,1
F0214/MID1/,F0847/MID2/,0
F0165/MID8/,F0165/MID9/,1
F0127/MID4/,F0836/MID7/,0
F0511/MID3/,F0306/MID2/,0
F0641/MID3/,F0641/MID6/,1
F0460/MID4/,F0460/MID3/,1
F0154/MID2/,F0154/MID3/,1
F0547/MID2/,F0503/MID11/,0
F0581/MID1/,F0581/MID10/,1
F0257/MID2/,F0601/MID18/,0
F0882/MID3/,F0759/MID7/,0
F0008/MID8/,F0008/MID10/,1
F0193/MID2/,F0114/MID7/,0
F0750/MID5/,F0750/MID4/,1
F0347/MID2/,F0347/MID1/,1
F0836/MID7/,F0836/MID8/,1
F0113/MID3/,F0943/MID3/,0
F0601/MID9/,F0601/MID5/,1
F0844/MID3/,F0285/MID1/,0
F0238/MID6/,F0599/MID6/,0
F0506/MID3/,F0506/MID4/,1
F0979/MID5/,F0979/MID4/,1
F0099/MID1/,F0099/MID9/,1
F0557/MID1/,F0919/MID1/,0
F0450/MID4/,F0450/MID1/,1
F0987/MID13/,F0987/MID14/,1
F0034/MID3/,F0645/MID8/,0
F0569/MID1/,F0569/MID3/,1
F0473/MID1/,F0473/MID2/,1
F0159/MID1/,F0636/MID5/,0
F0991/MID15/,F0991/MID16/,1
F0713/MID3/,F0376/MID8/,0
F0536/MID5/,F0536/MID2/,1
F0357/MID10/,F0357/MID9/,1
F0813/MID2/,F0715/MID5/,0
F0690/MID8/,F0690/MID3/,1
F0520/MID3/,F0520/MID2/,1
F0496/MID5/,F0496/MID1/,1
F0431/MID4/,F0214/MID4/,0
F0600/MID1/,F0806/MID5/,0
F0060/MID4/,F0060/MID3/,1
F0622/MID5/,F0090/MID11/,0
F0093/MID3/,F0735/MID3/,0
F0740/MID7/,F0740/MID5/,1
F0684/MID4/,F0007/MID5/,0
F0219/MID2/,F0485/MID2/,0
F0977/MID7/,F0977/MID4/,1
F0822/MID2/,F0355/MID1/,0
F0940/MID1/,F0347/MID3/,0
F0144/MID3/,F0581/MID11/,0
F0191/MID1/,F0191/MID4/,1
F0987/MID14/,F0987/MID10/,1
F0356/MID3/,F0662/MID4/,0
F0422/MID6/,F0422/MID8/,1
F0979/MID5/,F0979/MID3/,1
F0877/MID5/,F0877/MID1/,1
F0358/MID3/,F0358/MID4/,1
F0426/MID4/,F0484/MID4/,0
F0393/MID4/,F0393/MID5/,1
F0196/MID2/,F0542/MID7/,0
F0221/MID5/,F0291/MID8/,0
F0970/MID3/,F0970/MID2/,1
F0517/MID4/,F0517/MID3/,1
F0641/MID5/,F0641/MID4/,1
F0872/MID8/,F0118/MID6/,0
F0422/MID5/,F0726/MID3/,0
F0633/MID5/,F0633/MID4/,1
F0338/MID2/,F0386/MID1/,0
F0825/MID10/,F0825/MID9/,1
F0841/MID5/,F0841/MID4/,1
F0191/MID4/,F0191/MID1/,1
F0114/MID9/,F0114/MID1/,1
F0819/MID2/,F0819/MID3/,1
F0327/MID5/,F0327/MID6/,1
F0633/MID1/,F0814/MID5/,0
F0056/MID3/,F0244/MID7/,0
F0167/MID1/,F0218/MID1/,0
F0479/MID6/,F0627/MID1/,0
F0641/MID4/,F0940/MID6/,0
F0583/MID4/,F0957/MID1/,0
F0036/MID4/,F0036/MID1/,1
F0774/MID2/,F0891/MID2/,0
F0909/MID4/,F0991/MID3/,0
F0979/MID3/,F0979/MID5/,1
F0440/MID1/,F0440/MID2/,1
F0773/MID2/,F0773/MID1/,1
F0193/MID5/,F0193/MID3/,1
F0234/MID3/,F0234/MID4/,1
F0034/MID1/,F0662/MID4/,0
F0506/MID4/,F0506/MID3/,1
F0771/MID2/,F0732/MID5/,0
F0611/MID2/,F0020/MID11/,0
F0333/MID2/,F0333/MID3/,1
